device_id,ts,bat,acc1,acc2,acc3,acc4,acc5,wei,tmp1,tmp2,tmp3,lat,lon,ts_gps,checksum
f5f5f5f5,1544699773,3963,600,0,0,0,0,3.874590253858119e-42,319,312,311,0,0,1544699587,96
f4f4f4f4,1544696575,4021,600,0,0,0,0,0,559,597,649,3449.432373046875,7117.3134765625,1544710913,5b
f7f7f7f7,1544698811,3950,600,0,0,0,0,4.414090162623174e-43,460,557,634,0,0,0,a4
f5f5f5f5,1544699812,3963,600,0,0,0,0,3.8731889553937944e-42,317,313,311,0,0,1544699587,4d
f4f4f4f4,1544696613,4021,600,0,0,0,0,2.802596928649634e-45,558,593,640,3449.43115234375,7117.3134765625,1544710950,a4
f7f7f7f7,1544698849,3963,600,0,0,0,0,3.643376007244524e-43,460,557,634,0,0,0,d4
f5f5f5f5,1544699851,3963,600,0,0,0,0,3.870386358465145e-42,317,313,311,0,0,1544699587,24
f4f4f4f4,1544696651,4021,600,0,0,0,0,,535,577,630,3449.431640625,7117.31494140625,1544710988,6e
f7f7f7f7,1544698886,3944,600,0,0,0,0,2.4242463432819335e-43,460,557,634,0,0,0,8f
f5f5f5f5,1544699889,3963,600,0,0,0,0,3.867583761536495e-42,316,314,312,0,0,1544699587,11
f4f4f4f4,1544696689,4021,600,0,0,0,0,7.42688186092153e-44,523,556,621,3449.46044921875,7117.31201171875,1544711026,62
f7f7f7f7,1544698924,3963,600,0,0,0,0,3.0688436368713494e-43,460,557,634,0,0,0,c0
f5f5f5f5,1544699928,3963,600,0,0,0,0,3.86898506000082e-42,315,313,312,0,0,1544699587,82
f7f7f7f7,1544698962,3950,600,0,0,0,0,2.0879347118439774e-43,413,475,563,0,0,0,8
f4f4f4f4,1544696765,4021,600,0,0,0,0,7.567011707354012e-44,509,514,586,3449.450927734375,7117.3017578125,1544711102,e1
f5f5f5f5,1544699967,3963,600,0,0,0,0,3.867583761536495e-42,313,312,311,0,0,1544699587,a8
f7f7f7f7,1544699000,3963,600,0,0,0,0,2.312142466135948e-43,404,463,552,0,0,0,1
f4f4f4f4,1544696803,4021,600,0,0,0,0,6.58610278232664e-44,502,501,575,3449.445068359375,7117.30712890625,1544711141,40
f5f5f5f5,1544700005,3963,600,0,0,0,0,3.86898506000082e-42,313,312,311,0,0,1544699587,f3
f7f7f7f7,1544699038,3944,600,0,0,0,0,2.2560905275629555e-43,404,463,552,0,0,0,f0
f4f4f4f4,1544696841,4021,600,0,0,0,0,3.6433760072445244e-44,503,502,578,3449.4423828125,7117.30517578125,1544711179,1
f5f5f5f5,1544700044,3963,600,0,0,0,0,3.8647811646078455e-42,312,311,311,0,0,1544699587,1b
f7f7f7f7,1544699076,3957,600,0,0,0,0,2.802596928649634e-43,404,463,552,0,0,0,de
f4f4f4f4,1544696879,4021,600,0,0,0,0,2.5223372357846707e-44,517,528,594,3449.4345703125,7117.30859375,1544711217,f9
f5f5f5f5,1544700083,3957,600,0,0,0,0,3.8577746722862214e-42,315,312,311,0,0,1544699587,21
f7f7f7f7,1544699114,3950,600,0,0,0,0,1.639519203260036e-43,404,463,552,0,0,0,56
f4f4f4f4,1544696917,4015,600,0,0,0,0,,516,542,595,3449.43798828125,7117.3017578125,1544711255,3
f5f5f5f5,1544700121,3957,600,0,0,0,0,3.8493668815002725e-42,315,311,311,0,0,1544699587,3e
f7f7f7f7,1544699151,3957,600,0,0,0,0,2.858648867222627e-43,404,463,552,0,0,0,10
f4f4f4f4,1544696955,4015,600,0,0,0,0,0,542,565,618,3449.442626953125,7117.2978515625,1544711292,14
f5f5f5f5,1544700160,3957,600,0,0,0,0,3.846564284571623e-42,316,311,311,0,0,1544699587,e3
f7f7f7f7,1544699189,3944,600,0,0,0,0,2.536350220427919e-43,404,463,552,0,0,0,4e
f4f4f4f4,1544696993,4015,600,0,0,0,0,,559,585,631,3449.412109375,7117.3115234375,1544711330,da
f5f5f5f5,1544700199,3957,600,0,0,0,0,3.843761687642973e-42,315,311,311,0,0,1544699587,cd
f7f7f7f7,1544699227,3957,600,0,0,0,0,1.471363387541058e-43,404,463,552,0,0,0,e1
f4f4f4f4,1544697031,4015,600,0,0,0,0,,534,572,612,3449.450439453125,7117.32421875,1544711368,c6
f5f5f5f5,1544700238,3957,600,0,0,0,0,3.845162986107298e-42,314,311,310,0,0,1544699587,ab
f7f7f7f7,1544699265,3944,600,0,0,0,0,2.1019476964872256e-43,414,480,562,0,0,0,e6
f4f4f4f4,1544697069,4015,600,0,0,0,0,3.783505853677006e-44,515,551,600,3449.414306640625,7117.31103515625,1544711408,82
f5f5f5f5,1544700276,3957,600,0,0,0,0,3.843761687642973e-42,314,311,310,0,0,1544699587,9e
f7f7f7f7,1544699303,3957,600,0,0,0,0,1.877739942195255e-43,402,463,545,0,0,0,fd
f4f4f4f4,1544697108,4015,600,0,0,0,0,3.0828566215145976e-44,513,532,589,3449.430419921875,7117.30810546875,1544711445,ff
f5f5f5f5,1544700315,3957,600,0,0,0,0,3.843761687642973e-42,314,311,311,0,0,1544699587,70
f7f7f7f7,1544699341,3944,600,0,0,0,0,1.891752926838503e-43,384,444,523,0,0,0,c0
f4f4f4f4,1544697146,4015,600,0,0,0,0,1.2611686178923354e-44,484,505,565,3449.448486328125,7117.3046875,1544711483,58
f5f5f5f5,1544700354,3957,600,0,0,0,0,3.843761687642973e-42,313,312,311,0,0,1544699587,25
f7f7f7f7,1544699379,3957,600,0,0,0,0,2.284116496849452e-43,384,444,523,0,0,0,c7
f4f4f4f4,1544697184,4015,600,0,0,0,0,4.203895392974451e-45,471,483,553,3449.4287109375,7117.30810546875,1544711521,90
f5f5f5f5,1544700392,3957,600,0,0,0,0,3.845162986107298e-42,308,311,311,0,0,1544699587,2
f7f7f7f7,1544699417,3938,600,0,0,0,0,2.1860256043467146e-43,384,444,523,0,0,0,6
f4f4f4f4,1544697222,4015,600,0,0,0,0,1.961817850054744e-44,456,465,538,3449.348388671875,7117.30322265625,1544711560,da
f5f5f5f5,1544700431,3957,600,0,0,0,0,3.846564284571623e-42,305,310,310,0,0,1544699587,e2
f7f7f7f7,1544699455,3957,600,0,0,0,0,1.9057659114817512e-43,384,444,523,0,0,0,23
f4f4f4f4,1544697260,4015,600,0,0,0,0,6.305843089461677e-44,451,454,526,3449.425537109375,7117.31396484375,1544711598,4c
f5f5f5f5,1544700470,3957,600,0,0,0,0,3.8479655830359477e-42,304,309,309,0,0,1544699587,d9
f7f7f7f7,1544699493,3938,600,0,0,0,0,2.2701035122062037e-43,384,444,523,0,0,0,44
f4f4f4f4,1544697299,4015,600,0,0,0,0,6.58610278232664e-44,448,449,521,3449.427490234375,7117.3125,1544711636,53
f7f7f7f7,1544699531,3957,600,0,0,0,0,2.3401684354224445e-43,384,444,523,0,0,0,b8
f4f4f4f4,1544697337,4015,600,0,0,0,0,5.184804318001823e-44,447,449,517,3449.431396484375,7117.3056640625,1544711674,ec
f5f5f5f5,1544700547,3957,600,0,0,0,0,3.843761687642973e-42,303,309,309,0,0,1544699587,7e
f7f7f7f7,1544699569,3944,600,0,0,0,0,2.0318827732709848e-43,384,444,523,0,0,0,a9
f4f4f4f4,1544697376,4015,600,0,0,0,0,5.465064010866787e-44,446,448,514,3449.480712890625,7117.3154296875,1544711713,48
f5f5f5f5,1544700586,3957,600,0,0,0,0,3.838156493785674e-42,305,309,310,0,0,1544699587,4e
f7f7f7f7,1544699608,3957,600,0,0,0,0,1.9337918807682476e-43,384,444,523,0,0,0,c6
f4f4f4f4,1544697414,4015,600,0,0,0,0,5.605193857299268e-44,444,446,509,3449.344482421875,7117.3017578125,1544711751,1b
f5f5f5f5,1544700624,3957,600,0,0,0,0,3.832551299928375e-42,305,309,310,0,0,1544699587,28
f7f7f7f7,1544699646,3944,600,0,0,0,0,1.6815581571897805e-43,384,444,523,0,0,0,f
f4f4f4f4,1544697453,4015,600,0,0,0,0,5.465064010866787e-44,444,446,507,3449.460205078125,7117.31298828125,1544711790,27
f5f5f5f5,1544700663,3957,600,0,0,0,0,3.8339525983926995e-42,304,308,309,0,0,1544699587,13
f7f7f7f7,1544699684,3957,600,0,0,0,0,1.5274153261140506e-43,384,444,523,0,0,0,dc
f4f4f4f4,1544697491,4015,600,0,0,0,0,5.184804318001823e-44,443,444,499,3449.418701171875,7117.30859375,1544711828,3a
f5f5f5f5,1544700702,3957,600,0,0,0,0,3.832551299928375e-42,304,308,309,0,0,1544699587,e4
f7f7f7f7,1544699722,3944,600,0,0,0,0,1.0930128021733573e-43,384,444,523,0,0,0,8c
f4f4f4f4,1544697529,4015,600,0,0,0,0,5.605193857299268e-44,440,437,489,3449.446533203125,7117.31298828125,1544711867,4c
f5f5f5f5,1544700740,3950,600,0,0,0,0,3.8255448076067506e-42,306,308,309,0,0,1544699587,a2
f7f7f7f7,1544699760,3950,600,0,0,0,0,1.0789998175301091e-43,379,408,462,0,0,0,aa
f4f4f4f4,1544697568,4015,600,0,0,0,0,4.0637655465419695e-44,439,434,486,3449.4462890625,7117.31640625,1544711905,75
f5f5f5f5,1544700779,3957,600,0,0,0,0,3.822742210678101e-42,306,308,310,0,0,1544699587,97
f7f7f7f7,1544699799,3938,600,0,0,0,0,1.0509738482436128e-43,378,407,459,0,0,0,4c
f4f4f4f4,1544697606,4015,600,0,0,0,0,2.802596928649634e-44,438,434,483,3449.434814453125,7117.31396484375,1544711946,ae
f5f5f5f5,1544700818,3950,600,0,0,0,0,3.821340912213776e-42,305,307,309,0,0,1544699587,7d
f7f7f7f7,1544699837,3950,600,0,0,0,0,9.668959403841238e-44,376,405,458,0,0,0,65
f4f4f4f4,1544697645,4015,600,0,0,0,0,3.2229864679470793e-44,442,436,483,3449.406982421875,7117.310546875,1544711983,20
f5f5f5f5,1544700856,3950,600,0,0,0,0,3.821340912213776e-42,304,305,308,0,0,1544699587,55
f7f7f7f7,1544699875,3938,600,0,0,0,0,8.828180325246348e-44,382,409,462,0,0,0,43
f4f4f4f4,1544697683,4015,600,0,0,0,0,1.961817850054744e-44,449,444,488,3449.41162109375,7117.30908203125,1544712022,56
f5f5f5f5,1544700895,3950,600,0,0,0,0,3.815735718356477e-42,305,304,308,0,0,1544699587,36
f7f7f7f7,1544699914,3950,600,0,0,0,0,4.344025239406933e-44,382,407,458,0,0,0,f3
f4f4f4f4,1544697722,4015,600,0,0,0,0,1.5414283107572988e-44,453,450,489,3449.42529296875,7117.3115234375,1544712061,75
f5f5f5f5,1544700934,3950,600,0,0,0,0,3.812933121427827e-42,306,305,308,0,0,1544699587,e8
f7f7f7f7,1544699952,3938,600,0,0,0,0,3.923635700109488e-44,381,402,455,0,0,0,cd
f4f4f4f4,1544697760,4008,600,0,0,0,0,2.6624670822171524e-44,454,450,488,3449.44189453125,7117.31201171875,1544712100,b7
f5f5f5f5,1544700972,3950,600,0,0,0,0,3.808729226034853e-42,305,306,309,0,0,1544699587,fc
f7f7f7f7,1544699990,3950,600,0,0,0,0,3.923635700109488e-44,383,402,455,0,0,0,a5
f4f4f4f4,1544697799,4015,600,0,0,0,0,1.1210387714598537e-44,453,448,483,3449.424560546875,7117.3115234375,1544712138,71
f5f5f5f5,1544701011,3950,600,0,0,0,0,3.807327927570528e-42,305,305,309,0,0,1544699587,83
f7f7f7f7,1544700029,3938,600,0,0,0,0,3.5032461608120427e-44,387,404,457,0,0,0,73
f4f4f4f4,1544697837,4008,600,0,0,0,0,2.942726775082116e-44,449,442,478,3449.415283203125,7117.3095703125,1544712176,52
f5f5f5f5,1544701050,3950,600,0,0,0,0,3.807327927570528e-42,304,304,308,0,0,1544699587,ab
f7f7f7f7,1544700067,3950,600,0,0,0,0,4.203895392974451e-44,390,406,457,0,0,0,a1
f4f4f4f4,1544697876,4008,600,0,0,0,0,3.2229864679470793e-44,449,439,475,3449.193603515625,7117.29345703125,1544712220,c7
f5f5f5f5,1544701088,3950,600,0,0,0,0,3.8031240321775535e-42,304,303,308,0,0,1544699587,69
f7f7f7f7,1544700105,3938,600,0,0,0,0,3.363116314379561e-44,393,409,461,0,0,0,c5
f4f4f4f4,1544697915,4008,600,0,0,0,0,3.363116314379561e-44,451,441,475,0,0,1544712220,db
f5f5f5f5,1544701127,3950,600,0,0,0,0,3.800321435248904e-42,305,304,308,0,0,1544699587,12
f7f7f7f7,1544700144,3950,600,0,0,0,0,1.961817850054744e-44,393,409,461,0,0,0,e6
f4f4f4f4,1544697953,3996,600,0,0,0,0,1.8216880036222622e-44,452,442,473,3449.433837890625,7117.31396484375,1544712290,df
f5f5f5f5,1544701166,3950,600,0,0,0,0,3.7961175398559294e-42,305,304,308,0,0,1544699587,36
f7f7f7f7,1544700182,3938,600,0,0,0,0,2.802596928649634e-44,393,409,461,0,0,0,17
f4f4f4f4,1544697992,4008,600,0,0,0,0,1.5414283107572988e-44,452,440,471,3449.4345703125,7117.31494140625,1544712332,e5
f5f5f5f5,1544701204,3950,600,0,0,0,0,3.79331494292728e-42,304,304,308,0,0,1544699587,ca
f7f7f7f7,1544700221,3950,600,0,0,0,0,1.5414283107572988e-44,393,409,461,0,0,0,2f
f4f4f4f4,1544698030,4008,600,0,0,0,0,2.1019476964872256e-44,453,441,471,3449.444580078125,7117.310546875,1544712367,f5
f5f5f5f5,1544701243,3950,600,0,0,0,0,3.791913644462955e-42,303,304,308,0,0,1544699587,fb
f7f7f7f7,1544700259,3931,600,0,0,0,0,2.1019476964872256e-44,393,409,461,0,0,0,40
f4f4f4f4,1544698069,4008,600,0,0,0,0,1.8216880036222622e-44,454,442,470,3449.43408203125,7117.3134765625,1544712407,e5
f5f5f5f5,1544701282,3950,600,0,0,0,0,3.79331494292728e-42,303,304,308,0,0,1544699587,a3
f7f7f7f7,1544700297,3944,600,0,0,0,0,1.2611686178923354e-44,393,409,461,0,0,0,9f
f4f4f4f4,1544698107,4008,600,0,0,0,0,3.2229864679470793e-44,447,435,463,3449.433837890625,7117.31396484375,1544712446,93
f5f5f5f5,1544701320,3950,600,0,0,0,0,3.79331494292728e-42,299,303,307,0,0,1544699587,55
f7f7f7f7,1544700336,3931,600,0,0,0,0,1.6815581571897805e-44,393,409,461,0,0,0,90
f4f4f4f4,1544698146,4008,600,0,0,0,0,2.6624670822171524e-44,447,434,461,3449.44140625,7117.31298828125,1544712483,72
f5f5f5f5,1544701359,3950,600,0,0,0,0,3.791913644462955e-42,297,302,307,0,0,1544699587,70
f7f7f7f7,1544700374,3944,600,0,0,0,0,9.80908925027372e-45,393,409,461,0,0,0,ce
f4f4f4f4,1544698184,4008,600,0,0,0,0,2.1019476964872256e-44,449,436,462,3449.4345703125,7117.3125,1544712522,f2
f5f5f5f5,1544701398,3944,600,0,0,0,0,3.791913644462955e-42,298,304,307,0,0,1544699587,12
f7f7f7f7,1544700413,3931,600,0,0,0,0,7.006492321624085e-45,393,409,461,0,0,0,d4
f4f4f4f4,1544698223,4008,600,0,0,0,0,3.2229864679470793e-44,450,438,461,3449.436279296875,7117.3125,1544712560,fa
f5f5f5f5,1544701436,3944,600,0,0,0,0,3.79051234599863e-42,301,306,308,0,0,1544699587,39
f7f7f7f7,1544700451,3944,600,0,0,0,0,1.401298464324817e-44,393,409,461,0,0,0,35
f4f4f4f4,1544698262,4008,600,0,0,0,0,1.6815581571897805e-44,460,446,467,3449.43115234375,7117.3134765625,1544712599,f8
f5f5f5f5,1544701475,3944,600,0,0,0,0,3.784907152141331e-42,301,305,309,0,0,1544699587,fb
f7f7f7f7,1544700490,3931,600,0,0,0,0,2.802596928649634e-45,393,409,461,0,0,0,67
f4f4f4f4,1544698300,4008,600,0,0,0,0,0,466,450,466,3449.40869140625,7117.31201171875,1544712637,6
f5f5f5f5,1544701514,3944,600,0,0,0,0,3.782104555212681e-42,303,303,308,0,0,1544699587,89
f7f7f7f7,1544700528,3944,600,0,0,0,0,5.605193857299268e-45,393,409,461,0,0,0,68
f4f4f4f4,1544698339,4008,600,0,0,0,0,1.401298464324817e-45,472,452,469,3449.434814453125,7117.3115234375,1544712677,75
f5f5f5f5,1544701553,3944,600,0,0,0,0,3.775098062891057e-42,302,302,307,0,0,1544699587,b8
f7f7f7f7,1544700567,3931,600,0,0,0,0,,393,409,461,0,0,0,b9
f4f4f4f4,1544698377,4008,600,0,0,0,0,1.401298464324817e-45,469,450,466,3449.4365234375,7117.30078125,1544712715,62
f5f5f5f5,1544701591,3944,600,0,0,0,0,3.775098062891057e-42,302,302,307,0,0,1544699587,5e
f7f7f7f7,1544700605,3944,600,0,0,0,0,5.605193857299268e-45,393,409,461,0,0,0,a5
f4f4f4f4,1544698416,4008,600,0,0,0,0,7.006492321624085e-45,473,451,468,3449.4375,7117.31298828125,1544712753,7a
f5f5f5f5,1544701630,3944,600,0,0,0,0,3.7722954659624076e-42,304,302,307,0,0,1544699587,6b
f7f7f7f7,1544700644,3931,600,0,0,0,0,7.006492321624085e-45,393,409,461,0,0,0,ce
f4f4f4f4,1544698454,4008,600,0,0,0,0,5.605193857299268e-45,479,458,470,3449.435302734375,7117.31787109375,1544712791,8a
f5f5f5f5,1544701669,3944,600,0,0,0,0,3.7736967644267324e-42,303,302,306,0,0,1544699587,2f
f7f7f7f7,1544700682,3944,600,0,0,0,0,0,393,409,461,0,0,0,17
f4f4f4f4,1544698493,4008,600,0,0,0,0,0,489,469,478,3449.43212890625,7117.31494140625,1544712830,be
f5f5f5f5,1544701707,3944,600,0,0,0,0,3.769492869033758e-42,304,302,307,0,0,1544699587,d9
f7f7f7f7,1544700720,3931,600,0,0,0,0,,393,409,461,0,0,0,1c
f4f4f4f4,1544698531,4008,600,0,0,0,0,,497,476,481,3449.435791015625,7117.31396484375,1544712868,88
f5f5f5f5,1544701746,3944,600,0,0,0,0,3.769492869033758e-42,304,303,307,0,0,1544699587,e1
f7f7f7f7,1544700759,3944,600,0,0,0,0,0,393,409,461,0,0,0,4a
f4f4f4f4,1544698570,4008,600,0,0,0,0,,497,475,479,3449.43359375,7117.31298828125,1544712907,bf
f5f5f5f5,1544701785,3944,600,0,0,0,0,3.769492869033758e-42,302,304,308,0,0,1544699587,8c
f7f7f7f7,1544700797,3931,600,0,0,0,0,,393,409,461,0,0,0,51
f4f4f4f4,1544698608,4008,599,1,0,0,0,,493,470,475,3449.4326171875,7117.3115234375,1544712946,42
f5f5f5f5,1544701824,3944,600,0,0,0,0,3.770894167498083e-42,303,305,308,0,0,1544699587,54
f4f4f4f4,1544698647,4008,596,4,0,0,0,5.605193857299268e-45,493,470,475,3449.426513671875,7117.3076171875,1544712988,72
f5f5f5f5,1544701862,3944,600,0,0,0,0,3.7722954659624076e-42,302,306,308,0,0,1544699587,77
f4f4f4f4,1544698686,4002,593,7,0,0,0,4.90454462513686e-44,-1,-1,-1,3449.428466796875,7117.30419921875,1544713025,dd
f5f5f5f5,1544701901,3944,600,0,0,0,0,3.768091570569433e-42,304,306,309,0,0,1544699587,6
f4f4f4f4,1544698724,4002,587,13,0,0,0,,-1,-1,-1,3449.40966796875,7117.26025390625,1544713064,f1
f5f5f5f5,1544701940,3944,600,0,0,0,0,3.762486376712134e-42,306,307,309,0,0,1544699587,c0
f5f5f5f5,1544701978,3944,600,0,0,0,0,3.761085078247809e-42,306,307,309,0,0,1544699587,20
f4f4f4f4,1544698801,4002,589,11,0,0,0,,-1,-1,-1,3449.46826171875,7117.21826171875,1544713139,ab
f5f5f5f5,1544702017,3944,600,0,0,0,0,3.75547988439051e-42,307,307,309,0,0,1544699587,7e
f4f4f4f4,1544698840,4002,598,2,0,0,0,,-1,-1,-1,3449.46142578125,7117.21875,1544713177,ad
f5f5f5f5,1544702056,3944,600,0,0,0,0,3.751275988997535e-42,307,306,308,0,0,1544699587,5a
f5f5f5f5,1544702094,3944,600,0,0,0,0,3.747072093604561e-42,307,305,308,0,0,1544699587,b8
f4f4f4f4,1544698917,4002,600,0,0,0,0,4.1646590359733563e-42,-1,-1,-1,0,0,1544713221,f9
f5f5f5f5,1544702133,3938,600,0,0,0,0,3.7498746905332105e-42,305,304,308,0,0,1544699587,8c
f4f4f4f4,1544698956,3983,600,0,0,0,0,4.066568143470619e-42,-1,-1,-1,0,0,1544713221,77
f5f5f5f5,1544702172,3938,600,0,0,0,0,3.7484733920688857e-42,303,304,307,0,0,1544699587,fb
f7f7f7f7,1544701191,3944,599,0,0,0,1,2.6624670822171524e-44,439,453,492,0,0,0,42
f4f4f4f4,1544698995,3976,600,0,0,0,0,4.02312789107655e-42,-1,-1,-1,0,0,1544713221,2e
f5f5f5f5,1544702211,3938,600,0,0,0,0,3.751275988997535e-42,304,303,307,0,0,1544699587,23
f7f7f7f7,1544701229,3931,600,0,0,0,0,2.5083242511414226e-43,441,456,500,0,0,0,ee
f4f4f4f4,1544699033,3983,600,0,0,0,0,4.1240213805079366e-42,-1,-1,-1,0,0,1544713221,8b
f5f5f5f5,1544702249,3938,600,0,0,0,0,3.7484733920688857e-42,304,304,307,0,0,1544699587,10
f7f7f7f7,1544701267,3944,600,0,0,0,0,3.4051552683093055e-43,441,456,500,0,0,0,e3
f5f5f5f5,1544702288,3938,600,0,0,0,0,3.7428681982115864e-42,306,304,307,0,0,1544699587,77
f7f7f7f7,1544701305,3931,600,0,0,0,0,3.433181237595802e-43,441,456,500,0,0,0,fc
f5f5f5f5,1544702327,3938,600,0,0,0,0,3.7428681982115864e-42,306,303,306,0,0,1544699587,4e
f7f7f7f7,1544701342,3938,600,0,0,0,0,3.3350903450930646e-43,441,456,500,0,0,0,39
f5f5f5f5,1544702365,3938,600,0,0,0,0,3.738664302818612e-42,308,304,307,0,0,1544699587,bf
f7f7f7f7,1544701380,3931,600,0,0,0,0,2.1159606811304738e-43,441,456,500,0,0,0,23
f5f5f5f5,1544702404,3938,600,0,0,0,0,3.738664302818612e-42,308,304,307,0,0,1544699587,e6
f7f7f7f7,1544701418,3938,600,0,0,0,0,1.4293244336113134e-43,441,456,500,0,0,0,c5
f5f5f5f5,1544702443,3938,600,0,0,0,0,3.735861705889962e-42,309,305,307,0,0,1544699587,cf
f7f7f7f7,1544701456,3925,600,0,0,0,0,1.3032075718220799e-43,441,456,500,0,0,0,30
f5f5f5f5,1544702481,3938,600,0,0,0,0,3.7330591089613127e-42,310,305,307,0,0,1544699587,37
f7f7f7f7,1544701515,3938,599,0,0,0,1,1.401298464324817e-45,442,468,533,0,0,0,f3
f5f5f5f5,1544702520,3938,600,0,0,0,0,3.730256512032663e-42,310,305,308,0,0,1544699587,17
f7f7f7f7,1544701552,3925,600,0,0,0,0,2.5223372357846707e-44,449,470,538,3449.43408203125,7117.310546875,1544713685,81
f5f5f5f5,1544702559,3938,600,0,0,0,0,3.7274539151040134e-42,309,305,308,0,0,1544699587,71
f7f7f7f7,1544701590,3938,600,0,0,0,0,,441,465,534,3449.443115234375,7117.32666015625,1544713723,24
f5f5f5f5,1544702597,3938,600,0,0,0,0,3.7260526166396886e-42,310,305,307,0,0,1544699587,a8
f7f7f7f7,1544701628,3938,600,0,0,0,0,,427,454,525,3449.43701171875,7117.30859375,1544713761,dc
f5f5f5f5,1544702636,3938,600,0,0,0,0,3.7260526166396886e-42,311,305,307,0,0,1544699587,80
f7f7f7f7,1544701665,3938,600,0,0,0,0,,438,462,535,3449.4375,7117.31494140625,1544713798,c0
f5f5f5f5,1544702675,3938,600,0,0,0,0,3.724651318175364e-42,311,306,307,0,0,1544699587,fd
f7f7f7f7,1544701703,3938,600,0,0,0,0,,439,460,532,3449.432861328125,7117.3134765625,1544713836,8a
f5f5f5f5,1544702714,3938,600,0,0,0,0,3.721848721246714e-42,312,306,308,0,0,1544699587,de
f7f7f7f7,1544701741,3938,599,0,1,0,0,,431,454,526,3449.432373046875,7117.31103515625,1544713874,9e
f5f5f5f5,1544702752,3938,600,0,0,0,0,3.723250019711039e-42,313,305,307,0,0,1544699587,1
f7f7f7f7,1544701779,3938,599,1,0,0,0,8.029440200581202e-43,420,445,515,3449.43701171875,7117.31201171875,1544713911,ce
f5f5f5f5,1544702791,3938,600,0,0,0,0,3.721848721246714e-42,313,305,307,0,0,1544699587,67
f7f7f7f7,1544701816,3938,600,0,0,0,0,,440,465,533,3449.427978515625,7117.3173828125,1544713950,bc
f5f5f5f5,1544702830,3931,600,0,0,0,0,3.7204474227823893e-42,311,305,307,0,0,1544699587,46
f7f7f7f7,1544701854,3938,600,0,0,0,0,5.184804318001823e-44,463,482,543,3449.4375,7117.3115234375,1544713988,73
f5f5f5f5,1544702868,3931,600,0,0,0,0,3.71764482585374e-42,310,305,307,0,0,1544699587,bf
f7f7f7f7,1544701892,3938,600,0,0,0,0,,463,484,546,3449.4296875,7117.31005859375,1544714025,3a
f5f5f5f5,1544702907,3931,600,0,0,0,0,3.713440930460765e-42,311,305,307,0,0,1544699587,96
f7f7f7f7,1544701930,3938,600,0,0,0,0,,464,487,543,3449.416015625,7117.29541015625,1544714063,95
f5f5f5f5,1544702946,3931,600,0,0,0,0,3.71484222892509e-42,309,304,306,0,0,1544699587,cc
f7f7f7f7,1544701967,3938,600,0,0,0,0,,451,475,527,3449.4423828125,7117.28515625,1544714100,3c
f5f5f5f5,1544702984,3931,600,0,0,0,0,3.7190461243180645e-42,308,301,305,0,0,1544699587,3b
f7f7f7f7,1544702005,3938,600,0,0,0,0,,444,468,520,3449.447265625,7117.2587890625,1544714139,2
f5f5f5f5,1544703023,3931,600,0,0,0,0,3.713440930460765e-42,307,300,305,0,0,1544699587,1e
f7f7f7f7,1544702043,3938,600,0,0,0,0,,440,462,515,3449.45654296875,7117.23388671875,1544714177,8d
f5f5f5f5,1544703062,3931,600,0,0,0,0,3.7120396319964404e-42,308,301,305,0,0,1544699587,62
f7f7f7f7,1544702081,3938,600,0,0,0,0,,436,457,505,3449.46484375,7117.21533203125,1544714214,17
f5f5f5f5,1544703100,3931,600,0,0,0,0,3.7106383335321156e-42,308,302,306,0,0,1544699587,49
f7f7f7f7,1544702119,3938,600,0,0,0,0,,425,445,494,3449.452392578125,7117.2060546875,1544714252,d9
f5f5f5f5,1544703139,3931,600,0,0,0,0,3.7106383335321156e-42,309,303,306,0,0,1544699587,96
f7f7f7f7,1544702157,3938,600,0,0,0,0,,423,443,494,3449.462158203125,7117.2138671875,1544714291,fe
f5f5f5f5,1544703178,3931,600,0,0,0,0,3.7050331396748163e-42,310,302,306,0,0,1544699587,f1
f7f7f7f7,1544702195,3938,600,0,0,0,0,,427,445,495,3449.455322265625,7117.21923828125,1544714329,f9
f5f5f5f5,1544703217,3931,600,0,0,0,0,3.702230542746167e-42,310,301,305,0,0,1544699587,cc
f5f5f5f5,1544703255,3931,600,0,0,0,0,3.700829244281842e-42,309,301,305,0,0,1544699587,2b
f7f7f7f7,1544702272,3938,600,0,0,0,0,,430,448,493,3449.46484375,7117.21044921875,1544714405,90
f5f5f5f5,1544703294,3931,600,0,0,0,0,3.702230542746167e-42,309,303,306,0,0,1544699587,0
f7f7f7f7,1544702310,3938,596,4,0,0,0,,434,451,496,3449.46728515625,7117.2099609375,1544714445,f1
f5f5f5f5,1544703333,3931,600,0,0,0,0,3.702230542746167e-42,310,305,306,0,0,1544699587,46
f5f5f5f5,1544703371,3931,600,0,0,0,0,3.699427945817517e-42,311,305,307,0,0,1544699587,aa
f7f7f7f7,1544702386,3938,600,0,0,0,0,3.6111461425650536e-42,440,433,478,3449.4609375,7117.22607421875,1544714527,4e
f5f5f5f5,1544703410,3931,600,0,0,0,0,3.699427945817517e-42,312,306,307,0,0,1544699587,9f
f7f7f7f7,1544702425,3931,600,0,0,0,0,3.392543582130382e-42,435,422,470,3449.454833984375,7117.22216796875,1544714560,1f
f5f5f5f5,1544703449,3931,600,0,0,0,0,3.699427945817517e-42,314,307,307,0,0,1544699587,f7
f7f7f7f7,1544702463,3931,600,0,0,0,0,3.307064375806568e-42,431,414,466,0,0,1544714560,a3
